上市编号,上市公司名,违纪类型,红头文件
600382,*ST广珠,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/ea0a8027-54ed-48f7-9979-fbf04580f2e9.pdf
600382,*ST广珠,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/ea0a8027-54ed-48f7-9979-fbf04580f2e9.pdf
600382,*ST广珠,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/ea0a8027-54ed-48f7-9979-fbf04580f2e9.pdf
603869,新智认知,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c26d549a-9673-4faa-9db4-775bc1cb5f2b.pdf
600996,贵广网络,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/09a86a81-3531-491a-8d85-2be11a4ba70d.pdf
600010,包钢股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/5373c40d-56ac-432c-bfb5-edfebd56746c.pdf
600556,天下秀,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/dd96f108-5e77-4060-a0d4-c89319d869ec.pdf
603466,风语筑,监管工作函,NO SUCH FILE!
600146,*ST环球,监管工作函,NO SUCH FILE!
600487,亨通光电,监管工作函,NO SUCH FILE!
600282,南钢股份,监管工作函,NO SUCH FILE!
601811,新华文轩,监管工作函,NO SUCH FILE!
600300,ST维维,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/4ef68bc5-db2b-440b-ab15-1fa347d7b128.pdf
600300,ST维维,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/9e798ddb-3728-4ad6-be27-470cbbb17a37.pdf
600300,ST维维,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e81b759d-eaad-4293-b5cc-8bb605d97e7c.pdf
600227,圣济堂,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/2f988cea-7c65-4317-a400-cf0b088bcc1f.pdf
600227,圣济堂,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/21e8a16f-8bb3-4a86-901a-2b37cd9c6ffd.pdf
603863,ST松炀,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/56131e23-81fd-4af5-8a85-0db41df8f5cd.pdf
603863,ST松炀,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/56131e23-81fd-4af5-8a85-0db41df8f5cd.pdf
600275,*ST昌鱼,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/9b37046e-7d98-4579-b618-aaf1d2d513f5.pdf
603416,信捷电气,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/354d8a3f-766e-4784-99e4-57ab04ec97a7.pdf
600640,新国脉,监管工作函,NO SUCH FILE!
603506,南都物业,监管工作函,NO SUCH FILE!
688051,佳华科技,监管工作函,NO SUCH FILE!
688981,中芯国际,监管工作函,NO SUCH FILE!
688199,久日新材,监管工作函,NO SUCH FILE!
600461,洪城环境,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/57d51bfc-8bc8-4926-8b6a-b50a888d865a.pdf
600393,ST粤泰,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/166b4b34-b3ac-4b3f-b51d-a871716db255.pdf
600303,曙光股份,监管工作函,NO SUCH FILE!
600812,华北制药,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/bdb75485-cc7a-42a9-8535-edd85892758d.pdf
688051,佳华科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/443e3987-6c82-4719-b34a-a35624bb213e.pdf
600677,*ST航通,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/5628822.pdf
600677,*ST航通,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/5628819.pdf
600677,*ST航通,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/5628821.pdf
600677,*ST航通,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/5628820.pdf
600556,天下秀,监管工作函,NO SUCH FILE!
688093,世华科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/11a87dc7-b183-457d-bed3-92b264413280.pdf
603766,隆鑫通用,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/cfca2a19-91a0-4c82-933a-c9c762ac1231.pdf
600847,万里股份,监管工作函,NO SUCH FILE!
603101,汇嘉时代,监管工作函,NO SUCH FILE!
600671,ST目药,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/acb9ff03-9743-464f-8e60-999c57485731.pdf
600671,ST目药,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/acb9ff03-9743-464f-8e60-999c57485731.pdf
600609,金杯汽车,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/549c7165-938c-4aa7-93dc-adfd9e8f0bee.pdf
603600,永艺股份,监管工作函,NO SUCH FILE!
603225,新凤鸣,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d6460134-1692-4fc7-b380-923d34499907.pdf
600182,SST佳通,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/e5886c88-66e1-490a-8064-648f5007f459.pdf
600290,ST华仪,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/3e54ff37-5407-4849-852a-c3719439328e.pdf
600290,ST华仪,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/3e54ff37-5407-4849-852a-c3719439328e.pdf
600290,ST华仪,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/3e54ff37-5407-4849-852a-c3719439328e.pdf
600290,ST华仪,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/14d8ef33-9606-41c7-95ee-3c99571afad4.pdf
600099,林海股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/2a503788-5910-428d-ad71-e749968d17c4.pdf
688006,杭可科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/ddb6aa00-aedb-451e-b715-bafaa27ea54c.pdf
603009,北特科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/06e5bc46-e514-4d9e-a26c-4ed38df89ea4.pdf
603009,北特科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/a139a56f-3237-432b-b466-a74b814c0ae2.pdf
605122,四方新材,监管工作函,NO SUCH FILE!
600110,诺德股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/3b4ce871-28a7-4308-9449-9179f76c423d.pdf
600738,丽尚国潮,监管工作函,NO SUCH FILE!
600110,诺德股份,监管工作函,NO SUCH FILE!
600734,*ST实达,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/f4ad7490-ec02-4e1b-8b6f-bb5913af876e.pdf
600311,ST荣华,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/8f6f92f7-35f1-42a7-a508-84d79c749796.pdf
603507,振江股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/5378daf7-76ac-4456-ae2d-32cebb6e7513.pdf
600965,福成股份,监管工作函,NO SUCH FILE!
603369,今世缘,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/cb034838-2285-4cdf-a2b1-9d151a718ab0.pdf
603667,五洲新春,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d7927e4c-d569-4a80-aba3-2e7dd6202806.pdf
688550,瑞联新材,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/e33aa3b0-263a-4e97-8e77-9475a3defbf6.pdf
601360,三六零,监管工作函,NO SUCH FILE!
603333,尚纬股份,监管工作函,NO SUCH FILE!
600869,远东股份,监管工作函,NO SUCH FILE!
600415,小商品城,监管工作函,NO SUCH FILE!
600363,联创光电,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/8260b1a1-4f20-4827-8604-708e85d49d07.pdf
603963,大理药业,监管工作函,NO SUCH FILE!
603963,大理药业,监管工作函,NO SUCH FILE!
600586,金晶科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/8abb5696-d571-43db-b908-5d970ee30703.pdf
600277,亿利洁能,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a1bd6063-7550-45e8-bfd5-8ae03ada1181.pdf
605009,豪悦护理,监管工作函,NO SUCH FILE!
603111,康尼机电,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/0769037d-604d-465d-9986-d365ab4992b3.pdf
603111,康尼机电,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/1bfc59a8-071b-4d25-b644-fdeab99118d8.pdf
600617,国新能源,监管工作函,NO SUCH FILE!
600616,金枫酒业,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/a1eee8e3-c9e2-4c07-9a45-198d720a6506.pdf
600393,ST粤泰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/39deff6d-8a22-4815-bf24-451366901a28.pdf
600568,ST中珠,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/3b5cd86c-1274-40d7-872b-79b234ef4ae5.pdf
600568,ST中珠,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/3b5cd86c-1274-40d7-872b-79b234ef4ae5.pdf
603900,莱绅通灵,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/37b52a0e-4722-47d0-84af-f99b54e6a9d0.pdf
603900,莱绅通灵,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/0b15eca1-3d3a-4bbe-abe5-99e6f226c02d.pdf
600678,四川金顶,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f23e82fa-44ed-4e5e-923c-e3fd85b9c059.pdf
603317,天味食品,监管工作函,NO SUCH FILE!
600257,大湖股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/5f53f9b2-5b5e-42a5-9451-9b2327894d85.pdf
605388,均瑶健康,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/bcfe26d8-d312-4e24-9ade-c2aa15b642e0.pdf
603063,禾望电气,监管工作函,NO SUCH FILE!
605055,迎丰股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/1e59a217-a0ab-470b-99ef-d6d6faaa58da.pdf
600872,中炬高新,监管工作函,NO SUCH FILE!
688313,仕佳光子,监管工作函,NO SUCH FILE!
603138,海量数据,监管工作函,NO SUCH FILE!
600466,蓝光发展,监管工作函,NO SUCH FILE!
603758,秦安股份,监管工作函,NO SUCH FILE!
600039,四川路桥,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/2ea17109-caf7-4ab8-8a36-7441345ecf50.pdf
603876,鼎胜新材,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/be4e2952-4ab5-4c10-a76e-82ce82414911.pdf
601599,浙文影业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/0f92a3ff-0747-47ac-8e3d-b5141ab924e8.pdf
600189,泉阳泉,监管工作函,NO SUCH FILE!
600634,退市富控,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/db4e644e-4114-4369-a654-62e822b83138.pdf
600634,退市富控,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c249af73-8b7d-444f-b43b-2e4743fbeb03.pdf
600634,退市富控,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/c755f3a4-0b61-4a16-aacf-3a7340c9fdaf.pdf
600634,退市富控,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/1f3b59b7-b89e-4ae9-b876-94fa70caca14.pdf
600634,退市富控,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/1f3b59b7-b89e-4ae9-b876-94fa70caca14.pdf
603909,合诚股份,监管工作函,NO SUCH FILE!
601127,小康股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f1d58273-46b6-4b18-8e2c-3c92c9cfe2c9.pdf
688233,神工股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/74db6d31-86f4-4e1e-86ce-3acd1bca7c1a.pdf
601567,三星医疗,监管工作函,NO SUCH FILE!
688136,科兴制药,监管工作函,NO SUCH FILE!
600242,ST中昌,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d0e5a2d8-318c-4f9c-91b3-6acd49fda0eb.pdf
600242,ST中昌,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/8acfea96-8e5e-459d-89f2-63ba5554a4a4.pdf
600242,ST中昌,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/dbd1d8ec-f590-4995-b42e-51e77c5217b8.pdf
600242,ST中昌,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/dbd1d8ec-f590-4995-b42e-51e77c5217b8.pdf
600242,ST中昌,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4453ca54-a9b4-443e-882f-6c98ae3fe7aa.pdf
603608,天创时尚,监管工作函,NO SUCH FILE!
601318,中国平安,监管工作函,NO SUCH FILE!
600260,ST凯乐,监管工作函,NO SUCH FILE!
603619,中曼石油,监管工作函,NO SUCH FILE!
600784,鲁银投资,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/b2bf42db-f4cb-49b1-abcb-67227baaf863.pdf
603822,嘉澳环保,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/80ab1829-98b7-4070-bf5b-49a3f80e0681.pdf
600277,亿利洁能,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/b2ef4bc8-aeee-4c63-a260-460403930c06.pdf
600189,泉阳泉,监管工作函,NO SUCH FILE!
600652,*ST游久,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/413c2ff0-70cc-44e0-92c5-3bb61de28e36.pdf
600235,民丰特纸,监管工作函,NO SUCH FILE!
603113,金能科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/20261b6e-ecdd-461c-808f-13249646da7b.pdf
600121,郑州煤电,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/b45a89af-1b80-4e94-bfc1-4e3a4f051372.pdf
600638,新黄浦,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/b9e360ee-82a0-41f5-ad51-9dca28523ad1.pdf
601778,晶科科技,监管工作函,NO SUCH FILE!
603318,水发燃气,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/4c3305d3-52f9-4218-8af8-6b41cfd6c493.pdf
600545,卓郎智能,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f89077e4-bc62-4313-abb2-14749a15b356.pdf
600230,沧州大化,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/3fe053d9-0d33-4f44-8fdf-30e8d1536a78.pdf
600136,当代文体,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/92212ed6-6eef-4264-a733-01b6f60ca0ce.pdf
600303,曙光股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/05e63413-6dcb-4759-bd2f-445b1bbcc945.pdf
600303,曙光股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/1de4cfc8-d203-4112-8554-5b7877c99c62.pdf
600777,新潮能源,监管工作函,NO SUCH FILE!
600520,文一科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/0328d39d-6ec2-437b-aa1f-49ed5a800ed6.pdf
688068,热景生物,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/fee05159-a608-4b02-af19-6133e90b4af1.pdf
600463,空港股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/2f0877b9-850b-4aa4-bc85-221fae18b8a7.pdf
600248,陕西建工,监管工作函,NO SUCH FILE!
688313,仕佳光子,监管工作函,NO SUCH FILE!
688555,泽达易盛,监管工作函,NO SUCH FILE!
600545,卓郎智能,监管工作函,NO SUCH FILE!
688366,昊海生科,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4924990d-e0ec-49de-82a0-a3320082cd4d.pdf
605168,三人行,监管工作函,NO SUCH FILE!
600358,国旅联合,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c474456a-3c69-4dd4-bfeb-6e3c38823a2a.pdf
600702,舍得酒业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e003a19b-d355-41d1-972e-207aa95bc823.pdf
600702,舍得酒业,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/e003a19b-d355-41d1-972e-207aa95bc823.pdf
688625,呈和科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/7580767a-03da-48a8-b835-820dfb32e0ab.pdf
600287,江苏舜天,监管工作函,NO SUCH FILE!
600058,五矿发展,监管工作函,NO SUCH FILE!
600555,*ST海创,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d85ab1de-4c40-4b2b-9b6c-827fe7773ba5.pdf
600555,*ST海创,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/aa349b09-4e06-4b1f-a0e7-d303e00c9454.pdf
605055,迎丰股份,监管工作函,NO SUCH FILE!
601020,ST华钰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/09607a2e-d7bc-4e23-8924-cc5d6480d301.pdf
603998,方盛制药,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/1ebcb324-e1c9-4f75-8f1f-caaf76d3d55f.pdf
600287,江苏舜天,监管工作函,NO SUCH FILE!
600628,新世界,监管工作函,NO SUCH FILE!
600555,*ST海创,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c70790d7-3edb-494b-b52c-117a245883c5.pdf
601777,力帆科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/fa1fe73c-7f63-4450-b667-3f8c1b6b26de.pdf
601777,力帆科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/9ee3abd1-3c0f-4fdc-aa70-cb011938926b.pdf
600577,精达股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/1c7e1d2c-5589-4fa6-9654-9d0d01e9ada9.pdf
688068,热景生物,监管工作函,NO SUCH FILE!
603619,中曼石油,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/fcdccbaf-2b6d-4564-b760-d745d1f370c0.pdf
603032,*ST德新,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/8a2c840a-9307-457a-aa6c-c0c521e6de12.pdf
600523,贵航股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/54bdacdf-26cb-438c-af71-cb269179e188.pdf
600146,*ST环球,监管工作函,NO SUCH FILE!
603009,北特科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/2d3324df-543f-4b69-9e65-0d65ed011020.pdf
